variant,label,seed,rate,pattern,n,weighted_f1
reg-only,baseline reg-only JEPA,69,0.2,T,23,0.7809136367488769
reg-only,baseline reg-only JEPA,69,0.2,V,24,0.615079365079365
reg-only,baseline reg-only JEPA,69,0.2,AT,90,0.8121904761904761
reg-only,baseline reg-only JEPA,69,0.2,AV,83,0.6976591228437323
reg-only,baseline reg-only JEPA,69,0.2,TV,77,0.831054621008959
reg-only,baseline reg-only JEPA,69,0.2,ATV,330,0.8644155844155844
reg-only,baseline reg-only JEPA,69,0.2,NO_TEXT,136,0.6795417236662107
reg-only,baseline reg-only JEPA,69,0.2,TEXT_PRESENT,520,0.8467217151962915
reg-only,baseline reg-only JEPA,69,0.2,ALL,656,0.8138362402593243
reg-only,baseline reg-only JEPA,69,0.3,A,49,0.522108843537415
reg-only,baseline reg-only JEPA,69,0.3,T,45,0.8685560053981106
reg-only,baseline reg-only JEPA,69,0.3,V,45,0.7330698287220028
reg-only,baseline reg-only JEPA,69,0.3,AT,101,0.8920605982229315
reg-only,baseline reg-only JEPA,69,0.3,AV,91,0.6900312801952146
reg-only,baseline reg-only JEPA,69,0.3,TV,96,0.8333333333333334
reg-only,baseline reg-only JEPA,69,0.3,ATV,229,0.8691911172062027
reg-only,baseline reg-only JEPA,69,0.3,NO_TEXT,185,0.6598580786858096
reg-only,baseline reg-only JEPA,69,0.3,TEXT_PRESENT,471,0.8667365813396194
reg-only,baseline reg-only JEPA,69,0.3,ALL,656,0.8105778882222874
reg-only,baseline reg-only JEPA,69,0.4,A,89,0.6636952533822519
reg-only,baseline reg-only JEPA,69,0.4,T,77,0.7801895994301057
reg-only,baseline reg-only JEPA,69,0.4,V,74,0.6509737678855326
reg-only,baseline reg-only JEPA,69,0.4,AT,85,0.8942662538699692
reg-only,baseline reg-only JEPA,69,0.4,AV,96,0.689440133037694
reg-only,baseline reg-only JEPA,69,0.4,TV,92,0.8815382851544382
reg-only,baseline reg-only JEPA,69,0.4,ATV,143,0.8463820593962998
reg-only,baseline reg-only JEPA,69,0.4,NO_TEXT,259,0.6696981142633315
reg-only,baseline reg-only JEPA,69,0.4,TEXT_PRESENT,397,0.8522171335765851
reg-only,baseline reg-only JEPA,69,0.4,ALL,656,0.7801805907389044
reg-only,baseline reg-only JEPA,69,0.5,A,120,0.642410588566601
reg-only,baseline reg-only JEPA,69,0.5,T,126,0.8734502923976608
reg-only,baseline reg-only JEPA,69,0.5,V,122,0.6482803833703965
reg-only,baseline reg-only JEPA,69,0.5,AT,63,0.8106782106782108
reg-only,baseline reg-only JEPA,69,0.5,AV,74,0.7291335453100158
reg-only,baseline reg-only JEPA,69,0.5,TV,83,0.8191188803074546
reg-only,baseline reg-only JEPA,69,0.5,ATV,68,0.85609243697479
reg-only,baseline reg-only JEPA,69,0.5,NO_TEXT,316,0.6745951634283628
reg-only,baseline reg-only JEPA,69,0.5,TEXT_PRESENT,340,0.8452160587493457
reg-only,baseline reg-only JEPA,69,0.5,ALL,656,0.7631823855602686
reg-only,baseline reg-only JEPA,69,0.6,A,144,0.6197454930498155
reg-only,baseline reg-only JEPA,69,0.6,T,156,0.8717948717948718
reg-only,baseline reg-only JEPA,69,0.6,V,146,0.6859965271078525
reg-only,baseline reg-only JEPA,69,0.6,AT,63,0.8724279835390947
reg-only,baseline reg-only JEPA,69,0.6,AV,46,0.5652173913043478
reg-only,baseline reg-only JEPA,69,0.6,TV,54,0.8728869714785207
reg-only,baseline reg-only JEPA,69,0.6,ATV,47,0.8927454761360046
reg-only,baseline reg-only JEPA,69,0.6,NO_TEXT,336,0.641675039655405
reg-only,baseline reg-only JEPA,69,0.6,TEXT_PRESENT,320,0.875
reg-only,baseline reg-only JEPA,69,0.6,ALL,656,0.7558863044689896
reg-only,baseline reg-only JEPA,69,0.7,A,149,0.6147615402417531
reg-only,baseline reg-only JEPA,69,0.7,T,187,0.8708771738537862
reg-only,baseline reg-only JEPA,69,0.7,V,166,0.6620052342132249
reg-only,baseline reg-only JEPA,69,0.7,AT,43,0.928759462592921
reg-only,baseline reg-only JEPA,69,0.7,AV,45,0.6321195144724555
reg-only,baseline reg-only JEPA,69,0.7,TV,52,0.9433549508176374
reg-only,baseline reg-only JEPA,69,0.7,ATV,14,0.9297173414820473
reg-only,baseline reg-only JEPA,69,0.7,NO_TEXT,360,0.6434448480819305
reg-only,baseline reg-only JEPA,69,0.7,TEXT_PRESENT,296,0.8946645849036288
reg-only,baseline reg-only JEPA,69,0.7,ALL,656,0.7560975609756098
reg-only,baseline reg-only JEPA,70,0.0,ATV,656,0.8741782340466551
reg-only,baseline reg-only JEPA,70,0.0,TEXT_PRESENT,656,0.8741782340466551
reg-only,baseline reg-only JEPA,70,0.0,ALL,656,0.8741782340466551
reg-only,baseline reg-only JEPA,70,0.1,A,7,0.126984126984127
reg-only,baseline reg-only JEPA,70,0.1,T,5,1.0
reg-only,baseline reg-only JEPA,70,0.1,V,6,0.5333333333333333
reg-only,baseline reg-only JEPA,70,0.1,AT,54,0.8148148148148148
reg-only,baseline reg-only JEPA,70,0.1,AV,54,0.6291593180482069
reg-only,baseline reg-only JEPA,70,0.1,TV,63,0.9202929219088659
reg-only,baseline reg-only JEPA,70,0.1,ATV,467,0.8752172960872104
reg-only,baseline reg-only JEPA,70,0.1,NO_TEXT,67,0.5791772843101566
reg-only,baseline reg-only JEPA,70,0.1,TEXT_PRESENT,589,0.8755523466156792
reg-only,baseline reg-only JEPA,70,0.1,ALL,656,0.8494432944382755
reg-only,baseline reg-only JEPA,70,0.2,A,24,0.6147912885662432
reg-only,baseline reg-only JEPA,70,0.2,T,24,0.8766603415559772
reg-only,baseline reg-only JEPA,70,0.2,V,27,0.43963443963443966
reg-only,baseline reg-only JEPA,70,0.2,AT,80,0.8614391434419778
reg-only,baseline reg-only JEPA,70,0.2,AV,90,0.6774976193433528
reg-only,baseline reg-only JEPA,70,0.2,TV,71,0.8372135736418026
reg-only,baseline reg-only JEPA,70,0.2,ATV,340,0.8668820959583465
reg-only,baseline reg-only JEPA,70,0.2,NO_TEXT,141,0.624265218236223
reg-only,baseline reg-only JEPA,70,0.2,TEXT_PRESENT,515,0.8627130528586839
reg-only,baseline reg-only JEPA,70,0.2,ALL,656,0.8113335637404957
reg-only,baseline reg-only JEPA,70,0.3,A,42,0.690651757015909
reg-only,baseline reg-only JEPA,70,0.3,T,40,0.9248585795097423
reg-only,baseline reg-only JEPA,70,0.3,V,60,0.6825396825396826
reg-only,baseline reg-only JEPA,70,0.3,AT,82,0.9260060975609756
reg-only,baseline reg-only JEPA,70,0.3,AV,93,0.616619544630369
reg-only,baseline reg-only JEPA,70,0.3,TV,111,0.8463163369555122
reg-only,baseline reg-only JEPA,70,0.3,ATV,228,0.8313124781074017
reg-only,baseline reg-only JEPA,70,0.3,NO_TEXT,195,0.6493637181629542
reg-only,baseline reg-only JEPA,70,0.3,TEXT_PRESENT,461,0.8600217646693854
reg-only,baseline reg-only JEPA,70,0.3,ALL,656,0.7972063446931563
reg-only,baseline reg-only JEPA,70,0.4,A,77,0.5815793402000298
reg-only,baseline reg-only JEPA,70,0.4,T,77,0.8566261013358137
reg-only,baseline reg-only JEPA,70,0.4,V,68,0.6470588235294118
reg-only,baseline reg-only JEPA,70,0.4,AT,104,0.8646747790815588
reg-only,baseline reg-only JEPA,70,0.4,AV,104,0.6829563640243251
reg-only,baseline reg-only JEPA,70,0.4,TV,90,0.8557923198699898
reg-only,baseline reg-only JEPA,70,0.4,ATV,136,0.8741256784735046
reg-only,baseline reg-only JEPA,70,0.4,NO_TEXT,249,0.6447751689213307
reg-only,baseline reg-only JEPA,70,0.4,TEXT_PRESENT,407,0.8643191535411022
reg-only,baseline reg-only JEPA,70,0.4,ALL,656,0.780966507469148
reg-only,baseline reg-only JEPA,70,0.5,A,123,0.5856675391548349
reg-only,baseline reg-only JEPA,70,0.5,T,110,0.8332644628099173
reg-only,baseline reg-only JEPA,70,0.5,V,105,0.6174006444683136
reg-only,baseline reg-only JEPA,70,0.5,AT,85,0.8576134453781512
reg-only,baseline reg-only JEPA,70,0.5,AV,81,0.6430693489517019
reg-only,baseline reg-only JEPA,70,0.5,TV,81,0.9259259259259259
reg-only,baseline reg-only JEPA,70,0.5,ATV,71,0.8834966319657072
reg-only,baseline reg-only JEPA,70,0.5,NO_TEXT,309,0.6149546792425283
reg-only,baseline reg-only JEPA,70,0.5,TEXT_PRESENT,347,0.8712943204770647
reg-only,baseline reg-only JEPA,70,0.5,ALL,656,0.7506010855119646
reg-only,baseline reg-only JEPA,70,0.6,A,143,0.6580698202534906
reg-only,baseline reg-only JEPA,70,0.6,T,158,0.8793449164692763
reg-only,baseline reg-only JEPA,70,0.6,V,110,0.7015725101921957
reg-only,baseline reg-only JEPA,70,0.6,AT,75,0.8244224659833363
reg-only,baseline reg-only JEPA,70,0.6,AV,73,0.5942491004355787
reg-only,baseline reg-only JEPA,70,0.6,TV,61,0.7839424848674174
reg-only,baseline reg-only JEPA,70,0.6,ATV,36,0.8328173374613004
reg-only,baseline reg-only JEPA,70,0.6,NO_TEXT,326,0.6592523936753101
reg-only,baseline reg-only JEPA,70,0.6,TEXT_PRESENT,330,0.8441610053161167
reg-only,baseline reg-only JEPA,70,0.6,ALL,656,0.7512070386640741
reg-only,baseline reg-only JEPA,70,0.7,A,169,0.6809977101402285
reg-only,baseline reg-only JEPA,70,0.7,T,168,0.8621541578988386
reg-only,baseline reg-only JEPA,70,0.7,V,183,0.6675442533034155
reg-only,baseline reg-only JEPA,70,0.7,AT,52,0.9044279641294567
reg-only,baseline reg-only JEPA,70,0.7,AV,32,0.503968253968254
reg-only,baseline reg-only JEPA,70,0.7,TV,41,0.8566738139908873
reg-only,baseline reg-only JEPA,70,0.7,ATV,11,1.0
reg-only,baseline reg-only JEPA,70,0.7,NO_TEXT,384,0.6600789518524344
reg-only,baseline reg-only JEPA,70,0.7,TEXT_PRESENT,272,0.8746047877145439
reg-only,baseline reg-only JEPA,70,0.7,ALL,656,0.7490721573971258
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.0,ATV,656,0.8733805605374345
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.0,TEXT_PRESENT,656,0.8733805605374345
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.0,ALL,656,0.8733805605374345
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,A,6,1.0
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,T,6,0.6666666666666666
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,V,8,0.8681818181818182
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,AT,50,0.8439999999999999
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,AV,55,0.7008797653958944
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,TV,60,0.902824133504493
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,ATV,471,0.8726114649681529
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,NO_TEXT,69,0.7467514901635217
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,TEXT_PRESENT,587,0.8692594838218696
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.1,ALL,656,0.8573742342143604
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,A,21,0.8577966655769859
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,T,23,0.7834368530020704
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,V,30,0.7127086007702182
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,AT,77,0.7706611570247934
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,AV,93,0.6182614677238334
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,TV,85,0.9065289198116522
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,ATV,327,0.862617845973974
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,NO_TEXT,144,0.6801215277777778
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,TEXT_PRESENT,512,0.8521575316065371
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.2,ALL,656,0.8171602091149379
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,A,47,0.7668303327877796
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,T,41,0.9031392227797876
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,V,41,0.7123385939741751
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,AT,100,0.8405254515599343
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,AV,114,0.6648148148148149
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,TV,77,0.8686540731995278
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,ATV,236,0.851819260409229
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,NO_TEXT,202,0.6991543689398286
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,TEXT_PRESENT,454,0.8568817517751629
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.3,ALL,656,0.8086129345275687
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,A,69,0.6387923234439735
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,T,68,0.8669275929549902
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,V,93,0.7088658011911249
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,AT,97,0.8549010819029538
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,AV,90,0.6943333333333332
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,TV,100,0.8681070003235897
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,ATV,139,0.8432763367849782
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,NO_TEXT,252,0.6844907830823325
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,TEXT_PRESENT,404,0.8567929554846025
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.4,ALL,656,0.7904485708620153
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,A,99,0.6077884536421122
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,T,120,0.8915677043074978
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,V,118,0.5887262177431669
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,AT,76,0.7915864931145067
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,AV,84,0.6650980392156862
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,TV,89,0.898876404494382
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,ATV,70,0.869172932330827
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,NO_TEXT,301,0.620859692057338
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,TEXT_PRESENT,355,0.86788476335262
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.5,ALL,656,0.7547465017702479
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,A,129,0.6445240805705923
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,T,136,0.9044902400782985
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,V,155,0.6590052698884837
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,AT,61,0.9339462413232904
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,AV,64,0.5898727465535525
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,TV,78,0.8209898628503279
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,ATV,33,0.9085729085729086
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,NO_TEXT,348,0.6424356122655587
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,TEXT_PRESENT,308,0.8896103896103896
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.6,ALL,656,0.7581968062190484
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,A,161,0.6429650365963899
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,T,189,0.8567212911491806
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,V,170,0.6926967408585055
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,AT,37,0.8934027194896761
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,AV,37,0.6508025266645955
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,TV,46,0.8250836120401338
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,ATV,16,0.8117647058823529
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,NO_TEXT,368,0.6666227056517523
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,TEXT_PRESENT,288,0.853804095602738
reg-only-pb,reg-only JEPA + pattern-balanced,66,0.7,ALL,656,0.748653247155844
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.0,ATV,656,0.8781624035971685
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.0,TEXT_PRESENT,656,0.8781624035971685
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.0,ALL,656,0.8781624035971685
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,A,5,0.6
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,T,7,0.8507936507936508
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,V,6,0.6666666666666666
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,AT,55,0.8690164399987378
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,AV,59,0.7758921524940542
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,TV,58,0.827998187286285
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,ATV,466,0.8730585994663147
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,NO_TEXT,70,0.7537115945279211
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,TEXT_PRESENT,586,0.8681045718492794
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.1,ALL,656,0.8560576321808865
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,A,18,0.6493506493506493
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,T,14,0.789152024446142
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,V,24,0.6481481481481483
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,AT,75,0.9066001069709394
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,AV,92,0.6631252043151356
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,TV,81,0.8784261715296199
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,ATV,352,0.8826457969147845
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,NO_TEXT,134,0.6658662596958921
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,TEXT_PRESENT,522,0.8826886535885694
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.2,ALL,656,0.8389432861199355
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,A,45,0.5240665766981556
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,T,56,0.8368012955783481
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,V,50,0.6417307692307693
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,AT,95,0.926163356903925
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,AV,99,0.6826725142362705
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,TV,89,0.8647163182245104
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,ATV,222,0.8550521460042454
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,NO_TEXT,194,0.638768243641886
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,TEXT_PRESENT,462,0.8694468224622502
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.3,ALL,656,0.8042912580841918
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,A,75,0.5965714285714286
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,T,88,0.8751137102014295
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,V,90,0.6309392736738787
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,AT,86,0.823266457346602
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,AV,89,0.6472666448492783
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,TV,81,0.8898508898508898
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,ATV,147,0.8158605514087242
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,NO_TEXT,254,0.6313074855280397
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,TEXT_PRESENT,402,0.8456291614424999
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.4,ALL,656,0.7644379368842216
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,A,121,0.6763279809605718
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,T,105,0.7987071751777635
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,V,119,0.6333065400073074
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,AT,77,0.8568977771242311
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,AV,80,0.6512519837771116
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,TV,78,0.8717948717948718
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,ATV,76,0.8825146712259138
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,NO_TEXT,320,0.6553243951695158
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,TEXT_PRESENT,336,0.8481583291051438
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.5,ALL,656,0.7542597130362941
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,A,139,0.6648158217611957
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,T,149,0.8591366377608668
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,V,147,0.6182010582010583
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,AT,67,0.9104477611940298
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,AV,64,0.7651088818204063
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,TV,58,0.9142050510265733
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,ATV,32,0.8073863636363636
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,NO_TEXT,350,0.6670465018852115
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,TEXT_PRESENT,306,0.8755786487623038
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.6,ALL,656,0.7639917590136568
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,A,164,0.6793867804148893
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,T,163,0.8533289008431806
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,V,177,0.7008517411320175
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,AT,44,0.9321366231070435
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,AV,52,0.5908300738809212
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,TV,38,0.7633220264799212
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,ATV,18,0.9442724458204333
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,NO_TEXT,393,0.6860191136659674
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,TEXT_PRESENT,263,0.86005415665965
reg-only-pb,reg-only JEPA + pattern-balanced,67,0.7,ALL,656,0.7559766329928745
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.0,ATV,656,0.8696207554304238
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.0,TEXT_PRESENT,656,0.8696207554304238
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.0,ALL,656,0.8696207554304238
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,A,4,1.0
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,T,8,0.873015873015873
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,V,3,0.16666666666666666
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,AT,47,0.8489452498411065
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,AV,53,0.6955256064690027
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,TV,71,0.8454404036157243
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,ATV,470,0.8650764645671921
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,NO_TEXT,60,0.7
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,TEXT_PRESENT,596,0.8617240870582823
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.1,ALL,656,0.8473250379597463
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,A,23,0.5685111989459817
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,T,19,0.6700404858299595
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,V,29,0.6472148541114058
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,AT,79,0.8858904355246641
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,AV,86,0.7396093874727262
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,TV,94,0.8376313154993473
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,ATV,326,0.869761989638974
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,NO_TEXT,138,0.6975425330812854
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,TEXT_PRESENT,518,0.8594972677752443
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.2,ALL,656,0.8265868089222186
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,A,47,0.6519960681104734
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,T,59,0.864406779661017
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,V,41,0.6097560975609756
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,AT,93,0.9129064419644293
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,AV,92,0.6876520472619618
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,TV,97,0.8551320311086995
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,ATV,227,0.8449927228244021
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,NO_TEXT,180,0.6633932032562345
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,TEXT_PRESENT,476,0.8626316882622952
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.3,ALL,656,0.8081302327433308
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,A,85,0.6972004479283315
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,T,64,0.8746305418719211
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,V,65,0.4093624908800505
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,AT,92,0.8574669187145557
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,AV,89,0.5933584031083491
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,TV,104,0.9136931770519557
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,ATV,157,0.8721255717167877
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,NO_TEXT,239,0.5904666956930357
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,TEXT_PRESENT,417,0.8796439084655162
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.4,ALL,656,0.7771485988870273
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.5,A,109,0.6683619462066713
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.5,T,116,0.8507336535919168
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.5,V,98,0.673469387755102
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.5,AT,88,0.8969893742621015
reg-only-pb,reg-only JEPA + pattern-balanced,68,0.5,AV,83,0.7557818308046109
