seed,rate,pattern,sample_index,base_norm,gap_norm,difference_norm,sum_norm,cosine,relative_difference,gap_base_norm_ratio,centered_base_norm,centered_gap_norm,centered_cosine
66,0.1,TV,281,8.30338429145764,5.5486935209645765,6.978482647414055,12.2788094252733,0.5538497910083956,0.5037859837284423,0.6682448175586627,8.160952865536668,1.4922975694248513,0.36593483521366155
66,0.1,TV,283,8.178698357885134,4.754233430360917,7.099180463103568,11.339723163797132,0.502726584064539,0.5489227484796276,0.5812946293314915,3.635377249717739,1.873045443293027,0.23107787254353446
66,0.1,TV,288,11.504664484019397,4.912578496473644,10.01757464085666,14.581826465248126,0.49665027457540356,0.6101861715002657,0.4270075414452531,4.315228543884261,1.9887267340654318,0.4336838460331498
66,0.1,TV,300,9.996176792494476,5.486785597602992,8.949041976082334,13.415341256638012,0.4552949539952104,0.5779928769836661,0.5488884111896348,2.8748244345193807,1.0338565497760268,-0.01749388609509057
66,0.1,TV,307,8.843057599554628,5.050811505718448,8.513068208623485,11.61672926541725,0.3496955341855076,0.6127212041599384,0.5711612130597031,1.4677840271991083,1.3681929344227417,0.16521783288667807
66,0.1,TV,327,13.739460822435573,5.005650469251303,12.275885925670961,16.642153267021346,0.4589749290685332,0.6548846648413925,0.3643265579299464,7.236315065831436,1.7075198250930217,0.5329315610816623
66,0.1,TV,332,10.783469983215289,5.236751178316086,9.180676571296265,14.25232448614092,0.5261342136157726,0.5730680293816046,0.4856276492137694,5.105772613537678,1.667857725631335,-0.11436454518599805
66,0.1,TV,334,8.249687028270694,5.531960044251091,8.121840232756956,11.461044770211263,0.35821452898390593,0.5893229009579339,0.6705660499960451,3.3059337454772404,1.6180115356645952,0.2897016022845653
66,0.1,TV,338,7.305364540592089,4.968586819066277,7.124982282570938,10.263773164491168,0.37592059160108793,0.580496212979066,0.6801285262985084,5.556599801948697,1.6985112802672755,-0.3478780243198363
66,0.1,TV,352,12.875947141900928,5.085446773407559,12.212841843101513,15.30196266783333,0.32451370071921004,0.6799495574055927,0.39495710236790965,6.243072626418682,1.0808388255709203,0.01952681604374346
66,0.1,TV,356,8.320136998817507,4.779298981467844,7.173995687432318,11.518096315945861,0.5105086655096,0.5476568379149439,0.5744255151263853,2.560145076946085,1.4957049899777755,0.3240547759581193
66,0.1,TV,376,11.02854344742212,6.06559635952077,9.788060285690625,14.86722352627766,0.46800503012673117,0.5725974162043032,0.5499907026198079,4.127488218268782,1.9085108893888292,0.230018393195413
66,0.1,TV,415,10.053644492206812,5.254505530732791,9.266074882226222,13.096222668133741,0.4053373132625772,0.605303375544452,0.522646840636336,2.727901297985733,0.753197004960047,-0.07804561318737778
