seed,rate,pattern,n,zero_D,total_eligible,replay_fp64_max_abs_error,fd_max_abs_error,fd_mean_abs_error,real_mean,real_median,real_p90,shuffle_mean,shuffle_median,shuffle_p90,real_less_shuffle,random_mean,random_median,random_p90,real_less_random,symmetric_mean,symmetric_median,symmetric_p90,real_less_symmetric
69,0.2,TV,75,2,77,2.492621355987268e-07,1.1520295134515024e-11,1.0737316595016652e-12,0.005805781016781559,0.00564271810072496,0.010270922923940991,0.005301350549943088,0.005170251371778635,0.009373204984117891,0.30666666666666664,0.0009525234769451772,0.00085618636540579,0.001577185409775517,0.0,0.002167214264252208,0.0019963950135940874,0.0034812986023205835,0.06666666666666667
69,0.3,AT,97,4,101,4.773590214224299e-07,4.736247852243913e-12,7.352012798363097e-13,0.0030497344365513286,0.003052283379701497,0.005711681270886719,0.003305994772206618,0.003177555787942517,0.0057469369124040414,0.5257731958762887,0.0011696065850544204,0.0010795628215055054,0.0017113479803811827,0.20618556701030927,0.003103433690160539,0.0030740079510563154,0.004430437700016208,0.5670103092783505
69,0.3,AV,88,3,91,2.3036826424238654e-07,5.589232202063421e-12,5.869039296022565e-13,0.002293315076071762,0.0024702986318504818,0.003804241865896734,0.002058965777408278,0.0020023187828474916,0.0030024127521852966,0.42045454545454547,0.0008182561754290405,0.0008221447092227273,0.0011737085721066974,0.14772727272727273,0.002294223369389105,0.0020787660785928875,0.0036528425470953034,0.4090909090909091
69,0.3,TV,92,4,96,4.502024388841619e-07,1.0216095330806141e-11,9.741562119406589e-13,0.005717812890510453,0.00555413554708715,0.010038887159275678,0.005163147098483753,0.004827577871596371,0.008711171353779454,0.2826086956521739,0.0009590897049779254,0.0008929306882178426,0.001408593765696078,0.0,0.0021738878750815764,0.002101059817844725,0.003209253780594645,0.03260869565217391
69,0.4,AT,81,4,85,2.447917416548151e-07,5.016027523896405e-12,7.601837345034936e-13,0.0026010913753650483,0.002112318608788485,0.005610456868600116,0.00290030228447594,0.0024349691314504126,0.005530203266780369,0.49382716049382713,0.001192019676080385,0.0011402664484415027,0.001658147201662871,0.32098765432098764,0.003009211633879984,0.0029250927125524457,0.0043193805843323805,0.6172839506172839
69,0.4,AV,94,2,96,2.429997064679057e-07,4.309941292746089e-12,5.99885736332571e-13,0.0022003814552212135,0.002223833413049471,0.004027072259745083,0.0019483484187075271,0.0018410503612727972,0.002766149233164495,0.5212765957446809,0.0007979218814433625,0.0007461053731995606,0.0010974643880029672,0.18085106382978725,0.00246873254471487,0.0023333665760970753,0.003799873227104604,0.5425531914893617
69,0.4,TV,89,3,92,3.454598180852031e-07,1.037233840484042e-11,1.1429282597667839e-12,0.006177348837683739,0.0059812939558495995,0.009961344422803156,0.00589830733457201,0.005387042993586249,0.010079150735627951,0.3258426966292135,0.0010380091489113042,0.0009910854126258303,0.0015161376894494583,0.02247191011235955,0.0023795421377358376,0.002291857121630064,0.0034481449814796534,0.0449438202247191
69,0.5,AT,60,3,63,3.431710515755526e-07,5.87848172917127e-12,7.192734603271635e-13,0.0028877643062793666,0.0024551864039760616,0.005868117856756498,0.0030943219337189,0.0029379339716266236,0.005458919989105795,0.4166666666666667,0.0012167418090688806,0.0012095978277882578,0.0017523327392343743,0.25,0.0033624276151135116,0.0033363767748069654,0.004909942837128713,0.6166666666666667
69,0.5,AV,72,2,74,2.1319027609933983e-07,4.446762402743332e-12,5.849380637201418e-13,0.00225183880277581,0.0023924321838977858,0.003597459693084621,0.001972909113397006,0.002126701567418612,0.002860356003335222,0.4166666666666667,0.0007613736069262847,0.0007381797364602635,0.001121670152145494,0.125,0.002224417075801193,0.002119645535939844,0.0033850090234702037,0.3611111111111111
69,0.5,TV,79,4,83,3.6768309796819665e-07,1.134555643877988e-11,1.2025988456023206e-12,0.005794288820145109,0.005962031676248876,0.008818650954449956,0.005518401132586926,0.005280589780534052,0.009967945205725942,0.24050632911392406,0.0008877197437806357,0.0008150824918684891,0.0013818841691991997,0.012658227848101266,0.0020882221375860903,0.002009439062780636,0.0032474431493209658,0.0379746835443038
69,0.6,AT,60,3,63,3.1527772104134044e-07,6.011698083785433e-12,6.986099334660781e-13,0.0026667202854318566,0.0018212309621985499,0.005404288261698929,0.002908806182563483,0.002403239109057923,0.005351360231418163,0.43333333333333335,0.0011809076753473984,0.0010999493553446923,0.0017313173929257852,0.35,0.0030168675766243805,0.002912586976310631,0.004314452754326098,0.6166666666666667
69,0.6,AV,44,2,46,1.6366764812869583e-07,3.4741411136796074e-12,5.26921599531427e-13,0.002078419912402722,0.0022620516352596055,0.0034290678164618183,0.0019317790806128914,0.0020242935611339604,0.002649079103986624,0.4772727272727273,0.0008520596828933361,0.0007769456308931686,0.0011683730024714327,0.22727272727272727,0.0025979411536996805,0.0022607139378440473,0.00408215855272513,0.5
69,0.6,TV,53,1,54,6.651668695845103e-07,8.36212175892026e-12,1.0475212154715535e-12,0.005045340075874633,0.005034841276258307,0.00824814961547505,0.005073964463588275,0.00531954457137571,0.00871490413894918,0.32075471698113206,0.0009231765362831857,0.000858645172650295,0.0012586522016324422,0.03773584905660377,0.0022117875840945,0.002050056742360272,0.003236544784393415,0.07547169811320754
69,0.7,AT,39,4,43,4.172026413229446e-07,6.156358409170615e-12,7.269484053944438e-13,0.0026691953530114656,0.002304628105672635,0.005358430694535237,0.0027677625373720904,0.002441471310446535,0.004634677066111514,0.38461538461538464,0.0011845662807843705,0.001102756210470901,0.001807637930503373,0.1794871794871795,0.0030763524792356543,0.0031843173668798697,0.004099556703528823,0.5897435897435898
69,0.7,AV,43,2,45,4.0187241601152834e-07,6.602780822095866e-12,6.088393531548921e-13,0.002240871258652261,0.002294804481765089,0.003743743855045879,0.0018937825266157273,0.0019108201804322329,0.0027327285795657004,0.46511627906976744,0.0008384072540611742,0.0007863375203265942,0.0012347348466846299,0.09302325581395349,0.002548195245546962,0.0024782253466351994,0.0038842757975430468,0.5116279069767442
69,0.7,TV,51,1,52,3.792926550616471e-07,1.0777739811729248e-11,1.0676995135466701e-12,0.0060660353714625,0.00648389550617691,0.0087613190052677,0.005925858381602911,0.00556252541714089,0.009682100889569353,0.3137254901960784,0.0009958512610901144,0.0009820676059491104,0.001400551693459113,0.0196078431372549,0.0022114419281435214,0.002213707386775131,0.0031941886794403505,0.0392156862745098
70,0.1,AT,52,2,54,3.61412750393697e-07,9.695619307414916e-12,1.2608545339223706e-12,0.00520098203076415,0.005702947485797095,0.007618533391088861,0.004632992951106555,0.005032978008215247,0.006232641743980119,0.2692307692307692,0.0008432370812743428,0.0008072378434274034,0.0011734291400728105,0.07692307692307693,0.0015970276586385582,0.0015139692167282287,0.002273915931200844,0.09615384615384616
70,0.1,AV,53,1,54,1.9814075497004424e-07,9.599569403273556e-12,1.0480261808434322e-12,0.0057179585473431885,0.006864596679983973,0.009637414703724081,0.005269660670055779,0.006453928199476296,0.008766816209894411,0.41509433962264153,0.0007968560630729576,0.0007914862081535468,0.0010031137715333094,0.1320754716981132,0.0012805828821408748,0.0011747508041456609,0.0019275179563713618,0.16981132075471697
70,0.1,TV,60,3,63,2.5239610357274955e-07,3.099605207917966e-12,4.2563160236671316e-13,0.0014992561180906582,0.0014985988710880184,0.0025638671201608475,0.0017429340711435156,0.0017653908685144252,0.0023191965477723274,0.5666666666666667,0.0004263867954208499,0.0004163801893403913,0.0005802838502038921,0.11666666666666667,0.0008603089998711566,0.0008426664348331064,0.0011215661283408476,0.3
70,0.2,AT,75,5,80,4.4700551193876947e-07,8.330090089936348e-12,1.1303439877167222e-12,0.00559810048109311,0.0059826593864295554,0.007864639943599233,0.004524463502309367,0.004391515239650511,0.006824042434704171,0.18666666666666668,0.0008758275520976133,0.0008668290604161774,0.0011913511065543313,0.04,0.0015166801724847102,0.0015017098183495795,0.0020865407195446,0.08
70,0.2,AV,88,2,90,1.8921688060835606e-07,9.447527829498092e-12,1.1885819649181311e-12,0.006104396850877062,0.006483191181938644,0.010517091709381437,0.005581897244522922,0.006034675509476037,0.008500515427406673,0.42045454545454547,0.0008204809545007334,0.0007969341502097217,0.001024280059601176,0.045454545454545456,0.001336545604084109,0.0013230543602457908,0.0018514398213295273,0.056818181818181816
70,0.2,TV,70,1,71,2.4499518547216326e-07,5.768511970177803e-12,4.4445600720667196e-13,0.0017433056105249929,0.0018130427442951793,0.0027672036536333295,0.0018100763777953778,0.0018475789441415955,0.002486508166361645,0.5142857142857142,0.000453461482738048,0.0004429144912052495,0.00059457569955598,0.08571428571428572,0.0008030888170949585,0.0007590685397819119,0.0012305103198949814,0.21428571428571427
70,0.3,AT,79,3,82,3.970274142783836e-07,9.109116239081061e-12,1.2117329579550547e-12,0.005406610672690442,0.006164871515607833,0.0076420330428397755,0.00457675756445572,0.004730345909819512,0.006121662288377211,0.25316455696202533,0.000865737629845084,0.0008332547113638981,0.0012703224676424564,0.02531645569620253,0.0015246476847532262,0.0015030647551106363,0.002167492938759258,0.10126582278481013
70,0.3,AV,89,4,93,1.9038580967301044e-07,1.1436490643390584e-11,1.2090596114301185e-12,0.005840850546685723,0.006123078216099183,0.010200859573913207,0.005846643157289452,0.0062149155179599255,0.008699415344686358,0.4606741573033708,0.0008154250455355465,0.0007790843955264775,0.001104022460948167,0.056179775280898875,0.0014263078887020682,0.0013630267082810762,0.0020541501021710757,0.1348314606741573
70,0.3,TV,108,3,111,3.709880718183456e-07,3.983094453222091e-12,4.554285790165888e-13,0.0014495346853803169,0.0012939204012921888,0.0026612087416003007,0.0015654825965567272,0.0015271430899506575,0.0021925184381330633,0.48148148148148145,0.00046559305020059947,0.00045511720705045843,0.0006364677006753437,0.12037037037037036,0.0008587854254229099,0.000825527513026212,0.0011524887023647396,0.3611111111111111
70,0.4,AT,99,5,104,3.566295023738064e-07,8.486926439399411e-12,1.1420757242058726e-12,0.00532102247255175,0.005710346147402982,0.007572204958054339,0.004259700975055714,0.0040864437872094135,0.006163267561560539,0.20202020202020202,0.000910307937785393,0.0008826891196833791,0.0013019872506130352,0.04040404040404041,0.0015259781247085337,0.0015037858826897805,0.0022371293576178997,0.0707070707070707
70,0.4,AV,103,1,104,2.2936148785790422e-07,8.948831259347756e-12,1.1984872765842911e-12,0.005878956186413152,0.006612990656250991,0.009950446971231585,0.0055674363138261814,0.006513630123034354,0.008425306800705449,0.3592233009708738,0.0008081856223628477,0.0007927326940590381,0.0011200221849946097,0.05825242718446602,0.0013004696529837346,0.0012060209623931985,0.001990664310189437,0.11650485436893204
70,0.4,TV,85,5,90,3.560991324036422e-07,5.2074421164061135e-12,5.045937717349453e-13,0.0014423016206441181,0.0011444247343349943,0.002745534430308528,0.0017071411924087499,0.0015968203403247273,0.0024690770412785744,0.6235294117647059,0.00047561963455576355,0.00047209298930563136,0.000652870073978929,0.2,0.0009088421148488059,0.0008663392370667014,0.0012779369277585615,0.4117647058823529
70,0.5,AT,79,6,85,4.3285913187141034e-07,8.956618433031416e-12,1.1467893387880784e-12,0.005455453741491525,0.005896264870790119,0.0076734158716100015,0.00441797035222607,0.004641077086656495,0.006281630448253504,0.21518987341772153,0.0008982235092897814,0.0008529010227458981,0.0012804190141976716,0.012658227848101266,0.0015532772009632387,0.0015671205672854545,0.0021313474758461177,0.06329113924050633
70,0.5,AV,81,0,81,1.604294712631571e-07,1.0819766957381738e-11,1.0828646399501269e-12,0.00533250748964326,0.005329827808955186,0.00985299756172154,0.005183719226231844,0.005906489820240873,0.007873375447199783,0.4691358024691358,0.0007774076507926444,0.000782875958737148,0.0010030701529866294,0.1111111111111111,0.0013424879218313038,0.0012977707402637,0.001889270947603002,0.16049382716049382
70,0.5,TV,78,3,81,2.865634709525722e-07,5.694530784416951e-12,4.703033645079849e-13,0.0016384483716690745,0.0014964075985387994,0.002882721393964681,0.0018036007385556186,0.0018566562668419326,0.0024410794089636005,0.5384615384615384,0.0004705694472829039,0.0004542359598690317,0.0006618062588626847,0.11538461538461539,0.0007864047002711707,0.0007278857806797727,0.0011101239632567749,0.2692307692307692
70,0.6,AT,71,4,75,3.0764213665435136e-07,1.0370232450540584e-11,1.1176962096374916e-12,0.004819454138685134,0.004992635558083599,0.0077302221452532705,0.0038724566042336863,0.003569232156457672,0.006184736190470902,0.3380281690140845,0.0008505815311991344,0.0008131533468620971,0.0011565620871000597,0.0,0.0015917324499414881,0.0015121688008398794,0.002122402301305425,0.11267605633802817
70,0.6,AV,70,3,73,1.8940320201110694e-07,1.0155754709417764e-11,1.2417435520002994e-12,0.005440651677048942,0.005031206891476762,0.010033128315915796,0.005048599417676674,0.00539791098492359,0.007797095658472265,0.5285714285714286,0.0008173862571884948,0.0008187575488420564,0.001101564121989165,0.02857142857142857,0.0015019889298257924,0.0014588447179334088,0.0021353036054328786,0.08571428571428572
70,0.6,TV,60,1,61,3.0485116919720667e-07,4.683103297514757e-12,4.952212784451714e-13,0.0017394145765670444,0.0016137017516790104,0.002781245996206925,0.0017956721294949353,0.0018099177702895447,0.00247409573858407,0.4666666666666667,0.0004818963693140128,0.0004738174460730112,0.0006395077408509203,0.05,0.0008339967897050478,0.0008245262998465574,0.0011013315968232387,0.16666666666666666
70,0.7,AT,48,4,52,4.0447568760981767e-07,9.796503885883823e-12,1.1807542579679219e-12,0.004668120294954768,0.0046212249643506655,0.007356142412983537,0.003757256556993061,0.0036460971741623985,0.005885609990720034,0.25,0.000879766337776269,0.0009133935055891391,0.00130405360236474,0.020833333333333332,0.0014363753160057757,0.0013623819084924312,0.0022147909147407674,0.08333333333333333
70,0.7,AV,32,0,32,1.6911178657430526e-07,9.147852614299623e-12,1.0820736705921292e-12,0.005279623208826785,0.005039072967820178,0.009540767931674004,0.004987199111575688,0.0052341484057819585,0.008248430925893729,0.46875,0.000816087909852888,0.0007744391038351894,0.0011363340742221062,0.125,0.0014235331128745433,0.0012780044916377833,0.0021256950061895753,0.1875
70,0.7,TV,39,2,41,3.0649418780726023e-07,3.3144658892481083e-12,5.203947040582806e-13,0.0014532227234081703,0.0012985514894719964,0.002702862461514036,0.001762662068430509,0.001635423458258737,0.0023894579893752616,0.5384615384615384,0.0005127996221960624,0.0004705307074808326,0.0007541210730686468,0.1794871794871795,0.000872027315243751,0.00084986401897525,0.001211985913480229,0.23076923076923078
