dataset,seed,rate,mode,section,modality,metric,value
mosi,69,0.1,fixed0.95,task,,weighted_f1,0.8300799480662315
mosi,69,0.1,fixed0.9,current_observed_write_fit,audio,err_after,0.01871340097272731
mosi,69,0.1,fixed0.9,current_observed_write_fit,text,err_after,0.07218520220829816
mosi,69,0.1,fixed0.9,current_observed_write_fit,visual,err_after,0.03493011608455876
mosi,69,0.1,fixed0.9,retention,audio,err_decay,0.0646955305855954
mosi,69,0.1,fixed0.9,retention,text,err_decay,0.08580086793602053
mosi,69,0.1,fixed0.9,retention,visual,err_decay,0.05533695245006432
mosi,69,0.1,fixed0.9,task,,accuracy,0.8292682926829268
mosi,69,0.1,fixed0.9,task,,correlation,0.7305435232341749
mosi,69,0.1,fixed0.9,task,,macro_f1,0.8235593594805146
mosi,69,0.1,fixed0.9,task,,mae,0.8339661359786987
mosi,69,0.1,fixed0.9,task,,predicted_sign_count,2.0
mosi,69,0.1,fixed0.9,task,,prediction_std,1.233683705329895
mosi,69,0.1,fixed0.9,task,,weighted_f1,0.8284942000453116
mosi,69,0.1,fixed0.8,current_observed_write_fit,audio,err_after,0.0368329378265527
mosi,69,0.1,fixed0.8,current_observed_write_fit,text,err_after,0.1394705467146374
mosi,69,0.1,fixed0.8,current_observed_write_fit,visual,err_after,0.06806422887268197
mosi,69,0.1,fixed0.8,retention,audio,err_decay,0.08101003659248818
mosi,69,0.1,fixed0.8,retention,text,err_decay,0.14166079661673933
mosi,69,0.1,fixed0.8,retention,visual,err_decay,0.08494760021567345
mosi,69,0.1,fixed0.8,task,,accuracy,0.8277439024390244
mosi,69,0.1,fixed0.8,task,,correlation,0.7316907985741834
mosi,69,0.1,fixed0.8,task,,macro_f1,0.8218826214933621
mosi,69,0.1,fixed0.8,task,,mae,0.832221269607544
mosi,69,0.1,fixed0.8,task,,predicted_sign_count,2.0
mosi,69,0.1,fixed0.8,task,,prediction_std,1.2347649335861206
mosi,69,0.1,fixed0.8,task,,weighted_f1,0.8269065765896441
mosi,69,0.3,reference,current_observed_write_fit,audio,err_after,0.0006309348457653254
mosi,69,0.3,reference,current_observed_write_fit,text,err_after,0.0017253706903430142
mosi,69,0.3,reference,current_observed_write_fit,visual,err_after,0.0010364549253578915
mosi,69,0.3,reference,retention,audio,err_decay,0.07308787249150389
mosi,69,0.3,reference,retention,text,err_decay,0.0575430268877252
mosi,69,0.3,reference,retention,visual,err_decay,0.07685408668948522
mosi,69,0.3,reference,task,,accuracy,0.8064024390243902
mosi,69,0.3,reference,task,,correlation,0.6784866061469682
mosi,69,0.3,reference,task,,macro_f1,0.8013121525550249
mosi,69,0.3,reference,task,,mae,0.9251560568809509
mosi,69,0.3,reference,task,,predicted_sign_count,2.0
mosi,69,0.3,reference,task,,prediction_std,1.132307529449463
mosi,69,0.3,reference,task,,weighted_f1,0.8062570022681226
mosi,69,0.3,fixed0.95,current_observed_write_fit,audio,err_after,0.011359148589830654
mosi,69,0.3,fixed0.95,current_observed_write_fit,text,err_after,0.03777721513805802
mosi,69,0.3,fixed0.95,current_observed_write_fit,visual,err_after,0.019985468145337727
mosi,69,0.3,fixed0.95,retention,audio,err_decay,0.07501170843236403
mosi,69,0.3,fixed0.95,retention,text,err_decay,0.08301776164030666
mosi,69,0.3,fixed0.95,retention,visual,err_decay,0.08530237265382234
mosi,69,0.3,fixed0.95,task,,accuracy,0.8048780487804879
mosi,69,0.3,fixed0.95,task,,correlation,0.6791607068412346
mosi,69,0.3,fixed0.95,task,,macro_f1,0.7996468623240276
mosi,69,0.3,fixed0.95,task,,mae,0.9243086576461792
mosi,69,0.3,fixed0.95,task,,predicted_sign_count,2.0
mosi,69,0.3,fixed0.95,task,,prediction_std,1.132406234741211
mosi,69,0.3,fixed0.95,task,,weighted_f1,0.8046806455179799
mosi,69,0.3,fixed0.9,current_observed_write_fit,audio,err_after,0.022053374987734107
mosi,69,0.3,fixed0.9,current_observed_write_fit,text,err_after,0.0730234103788051
mosi,69,0.3,fixed0.9,current_observed_write_fit,visual,err_after,0.0385880830492671
mosi,69,0.3,fixed0.9,retention,audio,err_decay,0.07888165442339166
mosi,69,0.3,fixed0.9,retention,text,err_decay,0.11225663568529357
mosi,69,0.3,fixed0.9,retention,visual,err_decay,0.09682186909327137
mosi,69,0.3,fixed0.9,task,,accuracy,0.8033536585365854
mosi,69,0.3,fixed0.9,task,,correlation,0.6798109877615437
mosi,69,0.3,fixed0.9,task,,macro_f1,0.7981832100755764
mosi,69,0.3,fixed0.9,task,,mae,0.9234935641288757
mosi,69,0.3,fixed0.9,task,,predicted_sign_count,2.0
mosi,69,0.3,fixed0.9,task,,prediction_std,1.1324774026870728
mosi,69,0.3,fixed0.9,task,,weighted_f1,0.8032059314376995
mosi,69,0.3,fixed0.8,current_observed_write_fit,audio,err_after,0.04343283319308349
mosi,69,0.3,fixed0.8,current_observed_write_fit,text,err_after,0.14183447396240925
mosi,69,0.3,fixed0.8,current_observed_write_fit,visual,err_after,0.074939634932642
mosi,69,0.3,fixed0.8,retention,audio,err_decay,0.0899836484604748
mosi,69,0.3,fixed0.8,retention,text,err_decay,0.17404800331693326
mosi,69,0.3,fixed0.8,retention,visual,err_decay,0.1229374100367602
mosi,69,0.3,fixed0.8,task,,accuracy,0.8048780487804879
mosi,69,0.3,fixed0.8,task,,correlation,0.6810339603476367
mosi,69,0.3,fixed0.8,task,,macro_f1,0.7998474446987033
mosi,69,0.3,fixed0.8,task,,mae,0.922112762928009
mosi,69,0.3,fixed0.8,task,,predicted_sign_count,2.0
mosi,69,0.3,fixed0.8,task,,prediction_std,1.132551908493042
mosi,69,0.3,fixed0.8,task,,weighted_f1,0.8047813063942996
mosi,69,0.5,reference,current_observed_write_fit,audio,err_after,0.0006803248277559332
mosi,69,0.5,reference,current_observed_write_fit,text,err_after,0.0016663402469567798
mosi,69,0.5,reference,current_observed_write_fit,visual,err_after,0.0010175438466755319
mosi,69,0.5,reference,retention,audio,err_decay,0.11341786008345996
mosi,69,0.5,reference,retention,text,err_decay,0.0869926530875576
mosi,69,0.5,reference,retention,visual,err_decay,0.10654930219614213
mosi,69,0.5,reference,task,,accuracy,0.7789634146341463
mosi,69,0.5,reference,task,,correlation,0.5961514251565232
mosi,69,0.5,reference,task,,macro_f1,0.7729220529641645
mosi,69,0.5,reference,task,,mae,1.0368355512619019
mosi,69,0.5,reference,task,,predicted_sign_count,2.0
mosi,69,0.5,reference,task,,prediction_std,0.9593803882598877
mosi,69,0.5,reference,task,,weighted_f1,0.7786811080140539
mosi,69,0.5,fixed0.95,current_observed_write_fit,audio,err_after,0.014484764807917492
mosi,69,0.5,fixed0.95,current_observed_write_fit,text,err_after,0.03875308315883329
mosi,69,0.5,fixed0.95,current_observed_write_fit,visual,err_after,0.022090754212654752
mosi,69,0.5,fixed0.95,retention,audio,err_decay,0.11624661832899567
mosi,69,0.5,fixed0.95,retention,text,err_decay,0.10977980833966285
mosi,69,0.5,fixed0.95,retention,visual,err_decay,0.11438430773417714
mosi,69,0.5,fixed0.95,task,,accuracy,0.774390243902439
mosi,69,0.5,fixed0.95,task,,correlation,0.5962054299593103
mosi,69,0.5,fixed0.95,task,,macro_f1,0.7676164215686274
mosi,69,0.5,fixed0.95,task,,mae,1.0365455150604248
mosi,69,0.5,fixed0.95,task,,predicted_sign_count,2.0
mosi,69,0.5,fixed0.95,task,,prediction_std,0.9599245190620422
mosi,69,0.5,fixed0.95,task,,weighted_f1,0.77378543833692
mosi,69,0.5,fixed0.9,current_observed_write_fit,audio,err_after,0.02809744753570104
mosi,69,0.5,fixed0.9,current_observed_write_fit,text,err_after,0.07490860096838743
mosi,69,0.5,fixed0.9,current_observed_write_fit,visual,err_after,0.042752609927750505
mosi,69,0.5,fixed0.9,retention,audio,err_decay,0.12112056353325203
mosi,69,0.5,fixed0.9,retention,text,err_decay,0.13586251381086187
mosi,69,0.5,fixed0.9,retention,visual,err_decay,0.12548490851620434
mosi,69,0.5,fixed0.9,task,,accuracy,0.774390243902439
mosi,69,0.5,fixed0.9,task,,correlation,0.596193006226455
mosi,69,0.5,fixed0.9,task,,macro_f1,0.7671080406831702
mosi,69,0.5,fixed0.9,task,,mae,1.0364224910736084
mosi,69,0.5,fixed0.9,task,,predicted_sign_count,2.0
mosi,69,0.5,fixed0.9,task,,prediction_std,0.9604916572570801
mosi,69,0.5,fixed0.9,task,,weighted_f1,0.7735113573070099
mosi,69,0.5,fixed0.8,current_observed_write_fit,audio,err_after,0.05531715742031605
mosi,69,0.5,fixed0.8,current_observed_write_fit,text,err_after,0.14499333491929423
mosi,69,0.5,fixed0.8,current_observed_write_fit,visual,err_after,0.08326940789459816
mosi,69,0.5,fixed0.8,retention,audio,err_decay,0.1346791619842777
mosi,69,0.5,fixed0.8,retention,text,err_decay,0.19041783170619359
mosi,69,0.5,fixed0.8,retention,visual,err_decay,0.15141332619134756
mosi,69,0.5,fixed0.8,task,,accuracy,0.774390243902439
mosi,69,0.5,fixed0.8,task,,correlation,0.5959670659150684
mosi,69,0.5,fixed0.8,task,,macro_f1,0.7673647385824507
mosi,69,0.5,fixed0.8,task,,mae,1.0366517305374146
mosi,69,0.5,fixed0.8,task,,predicted_sign_count,2.0
mosi,69,0.5,fixed0.8,task,,prediction_std,0.9616864323616028
mosi,69,0.5,fixed0.8,task,,weighted_f1,0.7736507170266508
mosi,69,0.7,reference,current_observed_write_fit,audio,err_after,0.0007102525869362225
mosi,69,0.7,reference,current_observed_write_fit,text,err_after,0.0016535716687622413
mosi,69,0.7,reference,current_observed_write_fit,visual,err_after,0.0010174080020343042
mosi,69,0.7,reference,retention,audio,err_decay,0.1503447544512482
mosi,69,0.7,reference,retention,text,err_decay,0.13663620440913818
mosi,69,0.7,reference,retention,visual,err_decay,0.14432449503319145
mosi,69,0.7,reference,task,,accuracy,0.7408536585365854
mosi,69,0.7,reference,task,,correlation,0.567848404086148
mosi,69,0.7,reference,task,,macro_f1,0.7354211150652432
mosi,69,0.7,reference,task,,mae,1.071356177330017
mosi,69,0.7,reference,task,,predicted_sign_count,2.0
mosi,69,0.7,reference,task,,prediction_std,0.9836118817329407
mosi,69,0.7,reference,task,,weighted_f1,0.741316002661806
mosi,69,0.7,fixed0.95,current_observed_write_fit,audio,err_after,0.016820631350757804
mosi,69,0.7,fixed0.95,current_observed_write_fit,text,err_after,0.04018361077849824
mosi,69,0.7,fixed0.95,current_observed_write_fit,visual,err_after,0.02385899971906341
mosi,69,0.7,fixed0.95,retention,audio,err_decay,0.1534552773833526
mosi,69,0.7,fixed0.95,retention,text,err_decay,0.16024107589482472
mosi,69,0.7,fixed0.95,retention,visual,err_decay,0.15266998295661802
mosi,69,0.7,fixed0.95,task,,accuracy,0.7454268292682927
mosi,69,0.7,fixed0.95,task,,correlation,0.5688029446925208
mosi,69,0.7,fixed0.95,task,,macro_f1,0.7397363438315907
mosi,69,0.7,fixed0.95,task,,mae,1.0692236423492432
mosi,69,0.7,fixed0.95,task,,predicted_sign_count,2.0
mosi,69,0.7,fixed0.95,task,,prediction_std,0.9834045767784119
mosi,69,0.7,fixed0.95,task,,weighted_f1,0.7457201532598752
mosi,69,0.7,fixed0.9,current_observed_write_fit,audio,err_after,0.03283900521735878
mosi,69,0.7,fixed0.9,current_observed_write_fit,text,err_after,0.07794721543236596
mosi,69,0.7,fixed0.9,current_observed_write_fit,visual,err_after,0.04635368825953976
mosi,69,0.7,fixed0.9,retention,audio,err_decay,0.1589207018642734
mosi,69,0.7,fixed0.9,retention,text,err_decay,0.18716390066070315
mosi,69,0.7,fixed0.9,retention,visual,err_decay,0.1643436304926194
mosi,69,0.7,fixed0.9,task,,accuracy,0.7454268292682927
mosi,69,0.7,fixed0.9,task,,correlation,0.5697722258505444
mosi,69,0.7,fixed0.9,task,,macro_f1,0.7397363438315907
mosi,69,0.7,fixed0.9,task,,mae,1.067063808441162
mosi,69,0.7,fixed0.9,task,,predicted_sign_count,2.0
mosi,69,0.7,fixed0.9,task,,prediction_std,0.9831762909889221
mosi,69,0.7,fixed0.9,task,,weighted_f1,0.7457201532598752
mosi,69,0.7,fixed0.8,current_observed_write_fit,audio,err_after,0.0654153664514538
mosi,69,0.7,fixed0.8,current_observed_write_fit,text,err_after,0.15208012834274207
mosi,69,0.7,fixed0.8,current_observed_write_fit,visual,err_after,0.0908511030494967
mosi,69,0.7,fixed0.8,retention,audio,err_decay,0.17476242451082583
mosi,69,0.7,fixed0.8,retention,text,err_decay,0.24446003634367874
mosi,69,0.7,fixed0.8,retention,visual,err_decay,0.19241914741762756
mosi,69,0.7,fixed0.8,task,,accuracy,0.7469512195121951
mosi,69,0.7,fixed0.8,task,,correlation,0.5717378222986192
mosi,69,0.7,fixed0.8,task,,macro_f1,0.7411749046899214
mosi,69,0.7,fixed0.8,task,,mae,1.062687873840332
mosi,69,0.7,fixed0.8,task,,predicted_sign_count,2.0
mosi,69,0.7,fixed0.8,task,,prediction_std,0.9826318621635437
mosi,69,0.7,fixed0.8,task,,weighted_f1,0.7471869874641247
mosi,69,all,reference,current_observed_write_fit,audio,err_after,0.0006470954258051431
mosi,69,all,reference,current_observed_write_fit,text,err_after,0.0017165772031974764
mosi,69,all,reference,current_observed_write_fit,visual,err_after,0.0010267511970605766
mosi,69,all,reference,task,,accuracy,0.8045731707317073
mosi,69,all,reference,task,,correlation,0.6727121509041196
mosi,69,all,reference,task,,macro_f1,0.7989802562654982
mosi,69,all,reference,task,,mae,0.923063063621521
mosi,69,all,reference,task,,predicted_sign_count,2.0
mosi,69,all,reference,task,,prediction_std,1.1183916449546814
mosi,69,all,reference,task,,weighted_f1,0.8041585684439178
mosi,69,all,fixed0.95,current_observed_write_fit,audio,err_after,0.01216388163604405
mosi,69,all,fixed0.95,current_observed_write_fit,text,err_after,0.038084328356990445
mosi,69,all,fixed0.95,current_observed_write_fit,visual,err_after,0.020315407548889768
mosi,69,all,fixed0.95,task,,accuracy,0.8042682926829269
mosi,69,all,fixed0.95,task,,correlation,0.6732265334408544
mosi,69,all,fixed0.95,task,,macro_f1,0.7984491176934608
mosi,69,all,fixed0.95,task,,mae,0.9220936298370361
mosi,69,all,fixed0.95,task,,predicted_sign_count,2.0
mosi,69,all,fixed0.95,task,,prediction_std,1.1187865495681764
mosi,69,all,fixed0.95,task,,weighted_f1,0.8037449932780762
mosi,69,all,fixed0.9,current_observed_write_fit,audio,err_after,0.023662124327203493
mosi,69,all,fixed0.9,current_observed_write_fit,text,err_after,0.07359109088150453
mosi,69,all,fixed0.9,current_observed_write_fit,visual,err_after,0.0393198442115835
mosi,69,all,fixed0.9,task,,accuracy,0.8036585365853659
mosi,69,all,fixed0.9,task,,correlation,0.6737296779042575
mosi,69,all,fixed0.9,task,,macro_f1,0.7977199127599485
mosi,69,all,fixed0.9,task,,mae,0.9211534023284912
mosi,69,all,fixed0.9,task,,predicted_sign_count,2.0
mosi,69,all,fixed0.9,task,,prediction_std,1.1191605925559998
mosi,69,all,fixed0.9,task,,weighted_f1,0.8030780846518542
mosi,69,all,fixed0.8,current_observed_write_fit,audio,err_after,0.046796608334570264
mosi,69,all,fixed0.8,current_observed_write_fit,text,err_after,0.14272858196671945
mosi,69,all,fixed0.8,current_observed_write_fit,visual,err_after,0.07665261467185518
mosi,69,all,fixed0.8,task,,accuracy,0.8039634146341463
mosi,69,all,fixed0.8,task,,correlation,0.6746958795199666
mosi,69,all,fixed0.8,task,,macro_f1,0.7980197538586995
mosi,69,all,fixed0.8,task,,mae,0.9194438099861145
mosi,69,all,fixed0.8,task,,predicted_sign_count,2.0
mosi,69,all,fixed0.8,task,,prediction_std,1.119843888282776
mosi,69,all,fixed0.8,task,,weighted_f1,0.8033746192668846
mosi,70,0,reference,current_observed_write_fit,audio,err_after,0.0009223539734111565
mosi,70,0,reference,current_observed_write_fit,text,err_after,0.001992576674912697
mosi,70,0,reference,current_observed_write_fit,visual,err_after,0.0010265138173813535
mosi,70,0,reference,task,,accuracy,0.8689024390243902
mosi,70,0,reference,task,,correlation,0.7958669372699401
mosi,70,0,reference,task,,macro_f1,0.8642057325515342
mosi,70,0,reference,task,,mae,0.7515420913696289
mosi,70,0,reference,task,,predicted_sign_count,2.0
mosi,70,0,reference,task,,prediction_std,1.3084561824798584
mosi,70,0,reference,task,,weighted_f1,0.8681324871435941
mosi,70,0,fixed0.95,current_observed_write_fit,audio,err_after,0.007489224944984759
mosi,70,0,fixed0.95,current_observed_write_fit,text,err_after,0.03849665126077689
mosi,70,0,fixed0.95,current_observed_write_fit,visual,err_after,0.012974171820475106
mosi,70,0,fixed0.95,task,,accuracy,0.8689024390243902
mosi,70,0,fixed0.95,task,,correlation,0.7962175266250949
mosi,70,0,fixed0.95,task,,macro_f1,0.8642057325515342
mosi,70,0,fixed0.95,task,,mae,0.7507162094116211
mosi,70,0,fixed0.95,task,,predicted_sign_count,2.0
mosi,70,0,fixed0.95,task,,prediction_std,1.3086726665496826
mosi,70,0,fixed0.95,task,,weighted_f1,0.8681324871435941
mosi,70,0,fixed0.9,current_observed_write_fit,audio,err_after,0.014557022684647121
mosi,70,0,fixed0.9,current_observed_write_fit,text,err_after,0.07396959071832473
mosi,70,0,fixed0.9,current_observed_write_fit,visual,err_after,0.025110825640437907
mosi,70,0,fixed0.9,task,,accuracy,0.8689024390243902
mosi,70,0,fixed0.9,task,,correlation,0.796557149373634
mosi,70,0,fixed0.9,task,,macro_f1,0.8642057325515342
mosi,70,0,fixed0.9,task,,mae,0.7500206232070923
mosi,70,0,fixed0.9,task,,predicted_sign_count,2.0
mosi,70,0,fixed0.9,task,,prediction_std,1.3088494539260864
mosi,70,0,fixed0.9,task,,weighted_f1,0.8681324871435941
mosi,70,0,fixed0.8,current_observed_write_fit,audio,err_after,0.02917145891208405
mosi,70,0,fixed0.8,current_observed_write_fit,text,err_after,0.1425929038183636
mosi,70,0,fixed0.8,current_observed_write_fit,visual,err_after,0.049338069661042205
mosi,70,0,fixed0.8,task,,accuracy,0.8704268292682927
mosi,70,0,fixed0.8,task,,correlation,0.7972019043261309
mosi,70,0,fixed0.8,task,,macro_f1,0.8657055396464896
mosi,70,0,fixed0.8,task,,mae,0.7488942742347717
mosi,70,0,fixed0.8,task,,predicted_sign_count,2.0
mosi,70,0,fixed0.8,task,,prediction_std,1.3090875148773193
mosi,70,0,fixed0.8,task,,weighted_f1,0.8696207554304238
mosi,70,0.1,reference,current_observed_write_fit,audio,err_after,0.0008864482025897597
mosi,70,0.1,reference,current_observed_write_fit,text,err_after,0.0019392178836803644
mosi,70,0.1,reference,current_observed_write_fit,visual,err_after,0.0010018822878984062
mosi,70,0.1,reference,retention,audio,err_decay,0.05051298975996988
mosi,70,0.1,reference,retention,text,err_decay,0.033364634901813385
mosi,70,0.1,reference,retention,visual,err_decay,0.025325676400825614
mosi,70,0.1,reference,task,,accuracy,0.8582317073170732
mosi,70,0.1,reference,task,,correlation,0.7547538126109276
mosi,70,0.1,reference,task,,macro_f1,0.8540530842194658
mosi,70,0.1,reference,task,,mae,0.8167955279350281
mosi,70,0.1,reference,task,,predicted_sign_count,2.0
mosi,70,0.1,reference,task,,prediction_std,1.2222967147827148
mosi,70,0.1,reference,task,,weighted_f1,0.8578929000388889
mosi,70,0.1,fixed0.95,current_observed_write_fit,audio,err_after,0.009216423936802878
mosi,70,0.1,fixed0.95,current_observed_write_fit,text,err_after,0.038655114351743805
mosi,70,0.1,fixed0.95,current_observed_write_fit,visual,err_after,0.014154136663822316
mosi,70,0.1,fixed0.95,retention,audio,err_decay,0.05356445026413446
mosi,70,0.1,fixed0.95,retention,text,err_decay,0.06405593134782542
mosi,70,0.1,fixed0.95,retention,visual,err_decay,0.034505637264373945
mosi,70,0.1,fixed0.95,task,,accuracy,0.8582317073170732
mosi,70,0.1,fixed0.95,task,,correlation,0.7554096393854811
mosi,70,0.1,fixed0.95,task,,macro_f1,0.8540530842194658
mosi,70,0.1,fixed0.95,task,,mae,0.8160595297813416
mosi,70,0.1,fixed0.95,task,,predicted_sign_count,2.0
mosi,70,0.1,fixed0.95,task,,prediction_std,1.2219634056091309
mosi,70,0.1,fixed0.95,task,,weighted_f1,0.8578929000388889
mosi,70,0.1,fixed0.9,current_observed_write_fit,audio,err_after,0.017800345887226524
mosi,70,0.1,fixed0.9,current_observed_write_fit,text,err_after,0.07433224314464296
mosi,70,0.1,fixed0.9,current_observed_write_fit,visual,err_after,0.02734090256453665
mosi,70,0.1,fixed0.9,retention,audio,err_decay,0.05792381555747084
mosi,70,0.1,fixed0.9,retention,text,err_decay,0.09802212725991188
mosi,70,0.1,fixed0.9,retention,visual,err_decay,0.046350554235687014
mosi,70,0.1,fixed0.9,task,,accuracy,0.8567073170731707
mosi,70,0.1,fixed0.9,task,,correlation,0.7560598075719995
mosi,70,0.1,fixed0.9,task,,macro_f1,0.8525617115695445
mosi,70,0.1,fixed0.9,task,,mae,0.8153298497200012
mosi,70,0.1,fixed0.9,task,,predicted_sign_count,2.0
mosi,70,0.1,fixed0.9,task,,prediction_std,1.2216005325317383
mosi,70,0.1,fixed0.9,task,,weighted_f1,0.856405818491089
mosi,70,0.1,fixed0.8,current_observed_write_fit,audio,err_after,0.03509192886524536
mosi,70,0.1,fixed0.8,current_observed_write_fit,text,err_after,0.1432772700192162
mosi,70,0.1,fixed0.8,current_observed_write_fit,visual,err_after,0.05343288682159308
mosi,70,0.1,fixed0.8,retention,audio,err_decay,0.06849030586956463
mosi,70,0.1,fixed0.8,retention,text,err_decay,0.16746006735405927
mosi,70,0.1,fixed0.8,retention,visual,err_decay,0.07250105794446426
mosi,70,0.1,fixed0.8,task,,accuracy,0.8521341463414634
mosi,70,0.1,fixed0.8,task,,correlation,0.7573216857829944
mosi,70,0.1,fixed0.8,task,,macro_f1,0.8477757975192277
mosi,70,0.1,fixed0.8,task,,mae,0.8140168190002441
mosi,70,0.1,fixed0.8,task,,predicted_sign_count,2.0
mosi,70,0.1,fixed0.8,task,,prediction_std,1.2208181619644165
mosi,70,0.1,fixed0.8,task,,weighted_f1,0.851780766707228
mosi,70,0.3,reference,current_observed_write_fit,audio,err_after,0.0008613432489037458
mosi,70,0.3,reference,current_observed_write_fit,text,err_after,0.001897668410443608
mosi,70,0.3,reference,current_observed_write_fit,visual,err_after,0.0009672916310106078
mosi,70,0.3,reference,retention,audio,err_decay,0.11934807510593924
mosi,70,0.3,reference,retention,text,err_decay,0.07113736363277419
mosi,70,0.3,reference,retention,visual,err_decay,0.09417471346395785
mosi,70,0.3,reference,task,,accuracy,0.7942073170731707
mosi,70,0.3,reference,task,,correlation,0.6709091208127669
mosi,70,0.3,reference,task,,macro_f1,0.7892106108750758
mosi,70,0.3,reference,task,,mae,0.937126874923706
mosi,70,0.3,reference,task,,predicted_sign_count,2.0
mosi,70,0.3,reference,task,,prediction_std,1.0835895538330078
mosi,70,0.3,reference,task,,weighted_f1,0.7942567894117657
mosi,70,0.3,fixed0.95,current_observed_write_fit,audio,err_after,0.012291392215436323
mosi,70,0.3,fixed0.95,current_observed_write_fit,text,err_after,0.03998910159496068
mosi,70,0.3,fixed0.95,current_observed_write_fit,visual,err_after,0.01621909109477333
mosi,70,0.3,fixed0.95,retention,audio,err_decay,0.1204608122820348
mosi,70,0.3,fixed0.95,retention,text,err_decay,0.09835034027367522
mosi,70,0.3,fixed0.95,retention,visual,err_decay,0.09843508075074067
mosi,70,0.3,fixed0.95,task,,accuracy,0.7957317073170732
mosi,70,0.3,fixed0.95,task,,correlation,0.6716384377708368
mosi,70,0.3,fixed0.95,task,,macro_f1,0.7908720642533592
mosi,70,0.3,fixed0.95,task,,mae,0.9368019104003906
mosi,70,0.3,fixed0.95,task,,predicted_sign_count,2.0
mosi,70,0.3,fixed0.95,task,,prediction_std,1.0826342105865479
mosi,70,0.3,fixed0.95,task,,weighted_f1,0.7958289001783474
mosi,70,0.3,fixed0.9,current_observed_write_fit,audio,err_after,0.02374165452959933
mosi,70,0.3,fixed0.9,current_observed_write_fit,text,err_after,0.0771299137089115
mosi,70,0.3,fixed0.9,current_observed_write_fit,visual,err_after,0.03127795817138428
mosi,70,0.3,fixed0.9,retention,audio,err_decay,0.12332454907586014
mosi,70,0.3,fixed0.9,retention,text,err_decay,0.1286538587714222
mosi,70,0.3,fixed0.9,retention,visual,err_decay,0.10542216388227628
mosi,70,0.3,fixed0.9,task,,accuracy,0.7942073170731707
mosi,70,0.3,fixed0.9,task,,correlation,0.6723695667565067
mosi,70,0.3,fixed0.9,task,,macro_f1,0.7894111072800123
mosi,70,0.3,fixed0.9,task,,mae,0.9365186095237732
mosi,70,0.3,fixed0.9,task,,predicted_sign_count,2.0
mosi,70,0.3,fixed0.9,task,,prediction_std,1.0816776752471924
mosi,70,0.3,fixed0.9,task,,weighted_f1,0.7943526567638725
mosi,70,0.3,fixed0.8,current_observed_write_fit,audio,err_after,0.04660592768260843
mosi,70,0.3,fixed0.8,current_observed_write_fit,text,err_after,0.1491937016273932
mosi,70,0.3,fixed0.8,current_observed_write_fit,visual,err_after,0.06074471788051668
mosi,70,0.3,fixed0.8,retention,audio,err_decay,0.13201514027999697
mosi,70,0.3,fixed0.8,retention,text,err_decay,0.19037291125413705
mosi,70,0.3,fixed0.8,retention,visual,err_decay,0.12245142857954677
mosi,70,0.3,fixed0.8,task,,accuracy,0.7972560975609756
mosi,70,0.3,fixed0.8,task,,correlation,0.673803904948614
mosi,70,0.3,fixed0.8,task,,macro_f1,0.7927241540694704
mosi,70,0.3,fixed0.8,task,,mae,0.9359629154205322
mosi,70,0.3,fixed0.8,task,,predicted_sign_count,2.0
mosi,70,0.3,fixed0.8,task,,prediction_std,1.0797985792160034
mosi,70,0.3,fixed0.8,task,,weighted_f1,0.7974897028955892
mosi,70,0.5,reference,current_observed_write_fit,audio,err_after,0.0007319699877157745
mosi,70,0.5,reference,current_observed_write_fit,text,err_after,0.0017161623860057233
mosi,70,0.5,reference,current_observed_write_fit,visual,err_after,0.0009201037853408141
mosi,70,0.5,reference,retention,audio,err_decay,0.12987670672369642
mosi,70,0.5,reference,retention,text,err_decay,0.12433536382320179
mosi,70,0.5,reference,retention,visual,err_decay,0.1246221258693322
mosi,70,0.5,reference,task,,accuracy,0.7423780487804879
mosi,70,0.5,reference,task,,correlation,0.5900136545950381
mosi,70,0.5,reference,task,,macro_f1,0.734209838628087
mosi,70,0.5,reference,task,,mae,1.0309563875198364
mosi,70,0.5,reference,task,,predicted_sign_count,2.0
mosi,70,0.5,reference,task,,prediction_std,0.9847580790519714
mosi,70,0.5,reference,task,,weighted_f1,0.7414546858936947
mosi,70,0.5,fixed0.95,current_observed_write_fit,audio,err_after,0.013490740687206997
mosi,70,0.5,fixed0.95,current_observed_write_fit,text,err_after,0.038726238641320986
mosi,70,0.5,fixed0.95,current_observed_write_fit,visual,err_after,0.018474080099940948
mosi,70,0.5,fixed0.95,retention,audio,err_decay,0.13107758886822543
mosi,70,0.5,fixed0.95,retention,text,err_decay,0.14946519902389244
mosi,70,0.5,fixed0.95,retention,visual,err_decay,0.12893623835755283
mosi,70,0.5,fixed0.95,task,,accuracy,0.7408536585365854
mosi,70,0.5,fixed0.95,task,,correlation,0.591680640761052
mosi,70,0.5,fixed0.95,task,,macro_f1,0.7327838213447069
mosi,70,0.5,fixed0.95,task,,mae,1.0300233364105225
mosi,70,0.5,fixed0.95,task,,predicted_sign_count,2.0
mosi,70,0.5,fixed0.95,task,,prediction_std,0.9831118583679199
mosi,70,0.5,fixed0.95,task,,weighted_f1,0.7400042019900719
mosi,70,0.5,fixed0.9,current_observed_write_fit,audio,err_after,0.026206446262584834
mosi,70,0.5,fixed0.9,current_observed_write_fit,text,err_after,0.07487160510221016
mosi,70,0.5,fixed0.9,current_observed_write_fit,visual,err_after,0.035719806465466956
